pid,gtin,gln,targetMarketCountryCode,isDeleted,last_modified_date
18173,00060383073169,0060383000042,CA,0         ,2014-02-28 17:17:16.1870000
18174,00060383073510,0060383000042,CA,0         ,2014-02-28 17:17:16.2430000
18179,00060383073527,0060383000042,CA,0         ,2014-02-28 17:17:16.6070000
18180,00060383073817,0060383000042,CA,0         ,2014-02-28 17:17:16.6700000
18236,00060383073947,0060383000042,CA,0         ,2014-02-28 17:17:35.9170000
18237,00060383074371,0060383000042,CA,0         ,2014-02-28 17:17:35.9870000
18246,00060383074494,0060383000042,CA,0         ,2014-02-28 17:17:36.6200000
18247,00060383074500,0060383000042,CA,0         ,2014-02-28 17:17:36.6730000
18275,00060383074531,0060383000042,CA,0         ,2014-02-28 17:17:38.3970000
18276,00060383074616,0060383000042,CA,0         ,2014-02-28 17:17:38.5600000
18291,00060383074630,0060383000042,CA,0         ,2014-02-28 17:17:39.5300000
18292,00060383075293,0060383000042,CA,0         ,2014-02-28 17:17:39.5970000
18314,00060383075668,0060383000042,CA,0         ,2014-02-28 17:17:41.0670000
18315,00060383075736,0060383000042,CA,0         ,2014-02-28 17:17:41.1300000
18320,00060383076108,0060383000042,CA,0         ,2014-02-28 17:17:57.4330000
18321,00060383076115,0060383000042,CA,0         ,2014-02-28 17:17:57.4900000
18346,00060383076238,0060383000042,CA,0         ,2014-02-28 17:17:59.0170000
18347,00060383076245,0060383000042,CA,0         ,2014-02-28 17:17:59.0900000
18354,00060383076283,0060383000042,CA,0         ,2014-02-28 17:17:59.5300000
18355,00060383076498,0060383000042,CA,0         ,2014-02-28 17:17:59.5930000
18378,00060383076511,0060383000042,CA,0         ,2014-02-28 17:18:01.6700000
18379,00060383076528,0060383000042,CA,0         ,2014-02-28 17:18:01.7570000
18380,00060383076535,0060383000042,CA,0         ,2014-02-28 17:18:01.8330000
18395,00060383076542,0060383000042,CA,0         ,2014-02-28 17:18:02.8830000
18396,00060383076559,0060383000042,CA,0         ,2014-02-28 17:18:02.9630000
18397,00060383076566,0060383000042,CA,0         ,2014-02-28 17:18:03.0600000
18421,00060383076573,0060383000042,CA,0         ,2014-02-28 17:18:21.6500000
18422,00060383076580,0060383000042,CA,0         ,2014-02-28 17:18:21.7200000
18438,00060383076603,0060383000042,CA,0         ,2014-02-28 17:18:22.8230000
18149,00060383076610,0060383000042,CA,0         ,2014-02-28 17:17:14.6570000
18161,00060383076627,0060383000042,CA,0         ,2014-02-28 17:17:15.3730000
18162,00060383076658,0060383000042,CA,0         ,2014-02-28 17:17:15.4400000
18171,00060383076672,0060383000042,CA,0         ,2014-02-28 17:17:16.0370000
18172,00060383076689,0060383000042,CA,0         ,2014-02-28 17:17:16.1030000
18177,00060383076696,0060383000042,CA,0         ,2014-02-28 17:17:16.4200000
18178,00060383076702,0060383000042,CA,0         ,2014-02-28 17:17:16.5370000
18183,00060383076818,0060383000042,CA,0         ,2014-02-28 17:17:16.8630000
18184,00060383076856,0060383000042,CA,0         ,2014-02-28 17:17:16.9230000
18187,00060383076917,0060383000042,CA,0         ,2014-02-28 17:17:17.1170000
18188,00060383076924,0060383000042,CA,0         ,2014-02-28 17:17:17.1800000
18191,00060383077037,0060383000042,CA,0         ,2014-02-28 17:17:17.3900000
18192,00060383077419,0060383000042,CA,0         ,2014-02-28 17:17:17.4470000
18197,00060383077426,0060383000042,CA,0         ,2014-02-28 17:17:17.7730000
18198,00060383077525,0060383000042,CA,0         ,2014-02-28 17:17:17.8330000
18206,00060383078003,0060383000042,CA,0         ,2014-02-28 17:17:18.4200000
18207,00060383078089,0060383000042,CA,0         ,2014-02-28 17:17:18.4930000
18211,00060383078096,0060383000042,CA,0         ,2014-02-28 17:17:18.8100000
18212,00060383078928,0060383000042,CA,0         ,2014-02-28 17:17:18.8900000
18216,00060383080365,0060383000042,CA,0         ,2014-02-28 17:17:19.2570000
18217,00060383080372,0060383000042,CA,0         ,2014-02-28 17:17:19.3270000
18220,00060383081010,0060383000042,CA,0         ,2014-02-28 17:17:34.9700000
18221,00060383081027,0060383000042,CA,0         ,2014-02-28 17:17:35.0370000
18224,00060383081058,0060383000042,CA,0         ,2014-02-28 17:17:35.2070000
18225,00060383081188,0060383000042,CA,0         ,2014-02-28 17:17:35.2730000
18228,00060383081195,0060383000042,CA,0         ,2014-02-28 17:17:35.4630000
18229,00060383081249,0060383000042,CA,0         ,2014-02-28 17:17:35.5200000
18232,00060383081416,0060383000042,CA,0         ,2014-02-28 17:17:35.6970000
18233,00060383082284,0060383000042,CA,0         ,2014-02-28 17:17:35.7600000
18238,00060383084783,0060383000042,CA,0         ,2014-02-28 17:17:36.0570000
18239,00060383085476,0060383000042,CA,0         ,2014-02-28 17:17:36.1170000
18242,00060383085483,0060383000042,CA,0         ,2014-02-28 17:17:36.3170000
18243,00060383085506,0060383000042,CA,0         ,2014-02-28 17:17:36.3800000
18219,00060383085902,0060383000042,CA,0         ,2014-02-28 17:17:34.9100000
18240,00060383086930,0060383000042,CA,0         ,2014-02-28 17:17:36.1830000
18241,00060383087111,0060383000042,CA,0         ,2014-02-28 17:17:36.2570000
18244,00060383087128,0060383000042,CA,0         ,2014-02-28 17:17:36.4930000
18245,00060383087210,0060383000042,CA,0         ,2014-02-28 17:17:36.5530000
18250,00060383087302,0060383000042,CA,0         ,2014-02-28 17:17:36.8600000
18251,00060383087364,0060383000042,CA,0         ,2014-02-28 17:17:36.9330000
18258,00060383088057,0060383000042,CA,0         ,2014-02-28 17:17:37.3830000
18259,00060383088903,0060383000042,CA,0         ,2014-02-28 17:17:37.4370000
18265,00060383089924,0060383000042,CA,0         ,2014-02-28 17:17:37.7830000
18266,00060383090036,0060383000042,CA,0         ,2014-02-28 17:17:37.8530000
18298,00060383091408,0060383000042,CA,0         ,2014-02-28 17:17:39.9530000
18299,00060383091590,0060383000042,CA,0         ,2014-02-28 17:17:40.0130000
18316,00060383091620,0060383000042,CA,0         ,2014-02-28 17:17:41.1930000
18317,00060383091729,0060383000042,CA,0         ,2014-02-28 17:17:41.2700000
18336,00060383091798,0060383000042,CA,0         ,2014-02-28 17:17:58.4030000
18337,00060383091828,0060383000042,CA,0         ,2014-02-28 17:17:58.4670000
18356,00060383092078,0060383000042,CA,0         ,2014-02-28 17:17:59.6570000
18357,00060383092085,0060383000042,CA,0         ,2014-02-28 17:17:59.7170000
18364,00060383092115,0060383000042,CA,0         ,2014-02-28 17:18:00.1770000
18365,00060383092580,0060383000042,CA,0         ,2014-02-28 17:18:00.2100000
18381,00060383092672,0060383000042,CA,0         ,2014-02-28 17:18:01.9100000
18382,00060383092733,0060383000042,CA,0         ,2014-02-28 17:18:01.9870000
18391,00060383092764,0060383000042,CA,0         ,2014-02-28 17:18:02.6500000
18392,00060383092801,0060383000042,CA,0         ,2014-02-28 17:18:02.7030000
18402,00060383092856,0060383000042,CA,0         ,2014-02-28 17:18:03.5000000
18403,00060383092986,0060383000042,CA,0         ,2014-02-28 17:18:03.5870000
18416,00060383093129,0060383000042,CA,0         ,2014-02-28 17:18:04.6670000
18417,00060383093136,0060383000042,CA,0         ,2014-02-28 17:18:04.7430000
18418,00060383093334,0060383000042,CA,0         ,2014-02-28 17:18:04.8130000
18427,00060383093518,0060383000042,CA,0         ,2014-02-28 17:18:22.0500000
18428,00060383093785,0060383000042,CA,0         ,2014-02-28 17:18:22.1200000
18431,00060383093884,0060383000042,CA,0         ,2014-02-28 17:18:22.3230000
18432,00060383093891,0060383000042,CA,0         ,2014-02-28 17:18:22.3930000
18440,00060383093907,0060383000042,CA,0         ,2014-02-28 17:18:22.9530000
18267,00060383094010,0060383000042,CA,0         ,2014-02-28 17:17:37.9200000
18268,00060383094027,0060383000042,CA,0         ,2014-02-28 17:17:37.9830000
18271,00060383094034,0060383000042,CA,0         ,2014-02-28 17:17:38.1500000
18272,00060383094058,0060383000042,CA,0         ,2014-02-28 17:17:38.2130000
18283,00060383094089,0060383000042,CA,0         ,2014-02-28 17:17:39.0370000
18284,00060383094157,0060383000042,CA,0         ,2014-02-28 17:17:39.1030000
18293,00060383094348,0060383000042,CA,0         ,2014-02-28 17:17:39.6570000
18294,00060383094621,0060383000042,CA,0         ,2014-02-28 17:17:39.7070000
18300,00060383094638,0060383000042,CA,0         ,2014-02-28 17:17:40.0800000
32927,00060383094676,0060383000042,CA,0         ,2016-06-27 15:23:40.9100000
18301,00060383094720,0060383000042,CA,0         ,2014-02-28 17:17:40.1530000
18306,00060383095260,0060383000042,CA,0         ,2014-02-28 17:17:40.4800000
18307,00060383095277,0060383000042,CA,0         ,2014-02-28 17:17:40.5500000
18310,00060383095284,0060383000042,CA,0         ,2014-02-28 17:17:40.7570000
18311,00060383095291,0060383000042,CA,0         ,2014-02-28 17:17:40.8300000
18318,00060383095314,0060383000042,CA,0         ,2014-02-28 17:17:41.3400000
18319,00060383095369,0060383000042,CA,0         ,2014-02-28 17:17:57.3770000
18324,00060383095406,0060383000042,CA,0         ,2014-02-28 17:17:57.6770000
18325,00060383095567,0060383000042,CA,0         ,2014-02-28 17:17:57.7500000
18330,00060383096144,0060383000042,CA,0         ,2014-02-28 17:17:58.0570000
18331,00060383096922,0060383000042,CA,0         ,2014-02-28 17:17:58.1200000
18334,00060383097042,0060383000042,CA,0         ,2014-02-28 17:17:58.3000000
18335,00060383097066,0060383000042,CA,0         ,2014-02-28 17:17:58.3500000
18340,00060383097103,0060383000042,CA,0         ,2014-02-28 17:17:58.6600000
18341,00060383097264,0060383000042,CA,0         ,2014-02-28 17:17:58.7070000
18344,00060383097318,0060383000042,CA,0         ,2014-02-28 17:17:58.8930000
18345,00060383097592,0060383000042,CA,0         ,2014-02-28 17:17:58.9570000
18348,00060383097868,0060383000042,CA,0         ,2014-02-28 17:17:59.1470000
18349,00060383098247,0060383000042,CA,0         ,2014-02-28 17:17:59.2170000
18368,00060383098292,0060383000042,CA,0         ,2014-02-28 17:18:00.3630000
18369,00060383098308,0060383000042,CA,0         ,2014-02-28 17:18:01.0600000
18374,00060383098315,0060383000042,CA,0         ,2014-02-28 17:18:01.3870000
18256,00060383099329,0060383000042,CA,0         ,2014-02-28 17:17:37.2600000
18257,00060383099343,0060383000042,CA,0         ,2014-02-28 17:17:37.3270000
18263,00060383099954,0060383000042,CA,0         ,2014-02-28 17:17:37.6630000
18264,00060383099961,0060383000042,CA,0         ,2014-02-28 17:17:37.7200000
18269,00060383100056,0060383000042,CA,0         ,2014-02-28 17:17:38.0400000
18270,00060383100124,0060383000042,CA,0         ,2014-02-28 17:17:38.0930000
18273,00060383100261,0060383000042,CA,0         ,2014-02-28 17:17:38.2800000
18274,00060383100445,0060383000042,CA,0         ,2014-02-28 17:17:38.3370000
18277,00060383100810,0060383000042,CA,0         ,2014-02-28 17:17:38.6300000
18278,00060383100933,0060383000042,CA,0         ,2014-02-28 17:17:38.6900000
18281,00060383100940,0060383000042,CA,0         ,2014-02-28 17:17:38.9270000
18282,00060383100957,0060383000042,CA,0         ,2014-02-28 17:17:38.9830000
18285,00060383100964,0060383000042,CA,0         ,2014-02-28 17:17:39.1730000
18286,00060383100971,0060383000042,CA,0         ,2014-02-28 17:17:39.2270000
18289,00060383101367,0060383000042,CA,0         ,2014-02-28 17:17:39.4070000
18290,00060383101411,0060383000042,CA,0         ,2014-02-28 17:17:39.4600000
18295,00060383101428,0060383000042,CA,0         ,2014-02-28 17:17:39.7800000
18296,00060383101435,0060383000042,CA,0         ,2014-02-28 17:17:39.8330000
18297,00060383101466,0060383000042,CA,0         ,2014-02-28 17:17:39.8930000
18302,00060383101473,0060383000042,CA,0         ,2014-02-28 17:17:40.2270000
18303,00060383102555,0060383000042,CA,0         ,2014-02-28 17:17:40.2900000
18308,00060383102562,0060383000042,CA,0         ,2014-02-28 17:17:40.6270000
18309,00060383102661,0060383000042,CA,0         ,2014-02-28 17:17:40.6870000
18322,00060383102678,0060383000042,CA,0         ,2014-02-28 17:17:57.5500000
18323,00060383103477,0060383000042,CA,0         ,2014-02-28 17:17:57.6070000
31469,00060383103705,0060383000042,CA,0         ,2014-04-03 14:19:14.1830000
31472,00060383103712,0060383000042,CA,0         ,2014-04-03 14:19:14.3500000
31461,00060383103729,0060383000042,CA,0         ,2014-04-03 14:19:13.2270000
31462,00060383103736,0060383000042,CA,0         ,2014-04-03 14:19:13.2870000
31473,00060383103743,0060383000042,CA,0         ,2014-04-03 14:19:14.4230000
32928,00060383103903,0060383000042,CA,0         ,2016-06-27 15:23:41.1370000
18332,00060383104160,0060383000042,CA,0         ,2014-02-28 17:17:58.1770000
18333,00060383104603,0060383000042,CA,0         ,2014-02-28 17:17:58.2400000
18338,00060383104665,0060383000042,CA,0         ,2014-02-28 17:17:58.5270000
18339,00060383104719,0060383000042,CA,0         ,2014-02-28 17:17:58.5830000
18358,00060383104740,0060383000042,CA,0         ,2014-02-28 17:17:59.7730000
18359,00060383104757,0060383000042,CA,0         ,2014-02-28 17:17:59.8330000
18362,00060383105686,0060383000042,CA,0         ,2014-02-28 17:18:00.0500000
18363,00060383105778,0060383000042,CA,0         ,2014-02-28 17:18:00.1130000
18370,00060383105785,0060383000042,CA,0         ,2014-02-28 17:18:01.1270000
18371,00060383105952,0060383000042,CA,0         ,2014-02-28 17:18:01.1930000
18287,00060383106690,0060383000042,CA,0         ,2014-02-28 17:17:39.2870000
18288,00060383107024,0060383000042,CA,0         ,2014-02-28 17:17:39.3430000
18304,00060383107130,0060383000042,CA,0         ,2014-02-28 17:17:40.3530000
18305,00060383107680,0060383000042,CA,0         ,2014-02-28 17:17:40.4030000
18312,00060383108335,0060383000042,CA,0         ,2014-02-28 17:17:40.9100000
18313,00060383108991,0060383000042,CA,0         ,2014-02-28 17:17:40.9900000
18328,00060383109011,0060383000042,CA,0         ,2014-02-28 17:17:57.9200000
18329,00060383109325,0060383000042,CA,0         ,2014-02-28 17:17:57.9970000
18352,00060383109875,0060383000042,CA,0         ,2014-02-28 17:17:59.4230000
18353,00060383109981,0060383000042,CA,0         ,2014-02-28 17:17:59.4700000
18360,00060383110826,0060383000042,CA,0         ,2014-02-28 17:17:59.9130000
18361,00060383110857,0060383000042,CA,0         ,2014-02-28 17:17:59.9830000
18376,00060383111229,0060383000042,CA,0         ,2014-02-28 17:18:01.5330000
18377,00060383111472,0060383000042,CA,0         ,2014-02-28 17:18:01.6100000
18389,00060383112202,0060383000042,CA,0         ,2014-02-28 17:18:02.4600000
18390,00060383113186,0060383000042,CA,0         ,2014-02-28 17:18:02.5430000
18398,00060383113407,0060383000042,CA,0         ,2014-02-28 17:18:03.1330000
18399,00060383113803,0060383000042,CA,0         ,2014-02-28 17:18:03.2230000
18406,00060383113810,0060383000042,CA,0         ,2014-02-28 17:18:03.8400000
18407,00060383113834,0060383000042,CA,0         ,2014-02-28 17:18:03.9100000
18425,00060383113841,0060383000042,CA,0         ,2014-02-28 17:18:21.9130000
18426,00060383113858,0060383000042,CA,0         ,2014-02-28 17:18:21.9800000
18444,00060383114510,0060383000042,CA,0         ,2014-02-28 17:18:23.2000000
18445,00060383114770,0060383000042,CA,0         ,2014-02-28 17:18:23.2800000
18489,00060383115104,0060383000042,CA,0         ,2014-02-28 17:18:26.0730000
18490,00060383115487,0060383000042,CA,0         ,2014-02-28 17:18:26.1600000
18512,00060383115876,0060383000042,CA,0         ,2014-02-28 17:18:27.7170000
18513,00060383117276,0060383000042,CA,0         ,2014-02-28 17:18:27.7770000
18526,00060383117467,0060383000042,CA,0         ,2014-02-28 17:18:44.0930000
18527,00060383117481,0060383000042,CA,0         ,2014-02-28 17:18:44.1570000
18532,00060383118068,0060383000042,CA,0         ,2014-02-28 17:18:44.4970000
18533,00060383118075,0060383000042,CA,0         ,2014-02-28 17:18:44.5600000
18351,00060383119300,0060383000042,CA,0         ,2014-02-28 17:17:59.3600000
18372,00060383119898,0060383000042,CA,0         ,2014-02-28 17:18:01.2500000
18373,00060383120023,0060383000042,CA,0         ,2014-02-28 17:18:01.3170000
18383,00060383120085,0060383000042,CA,0         ,2014-02-28 17:18:02.0630000
18384,00060383120108,0060383000042,CA,0         ,2014-02-28 17:18:02.1200000
18393,00060383120863,0060383000042,CA,0         ,2014-02-28 17:18:02.7470000
18394,00060383121310,0060383000042,CA,0         ,2014-02-28 17:18:02.8100000
18412,00060383121587,0060383000042,CA,0         ,2014-02-28 17:18:04.3300000
18413,00060383121846,0060383000042,CA,0         ,2014-02-28 17:18:04.4030000
18436,00060383121853,0060383000042,CA,0         ,2014-02-28 17:18:22.6900000
18437,00060383121921,0060383000042,CA,0         ,2014-02-28 17:18:22.7570000
18452,00060383121945,0060383000042,CA,0         ,2014-02-28 17:18:23.7230000
18453,00060383121952,0060383000042,CA,0         ,2014-02-28 17:18:23.7800000
18471,00060383122829,0060383000042,CA,0         ,2014-02-28 17:18:24.9630000
18472,00060383122836,0060383000042,CA,0         ,2014-02-28 17:18:25.0430000
18477,00060383122980,0060383000042,CA,0         ,2014-02-28 17:18:25.3500000
18478,00060383123628,0060383000042,CA,0         ,2014-02-28 17:18:25.4070000
18503,00060383123956,0060383000042,CA,0         ,2014-02-28 17:18:27.0700000
18504,00060383124922,0060383000042,CA,0         ,2014-02-28 17:18:27.1330000
18514,00060383125004,0060383000042,CA,0         ,2014-02-28 17:18:27.8530000
18515,00060383125066,0060383000042,CA,0         ,2014-02-28 17:18:27.9270000
18530,00060383125189,0060383000042,CA,0         ,2014-02-28 17:18:44.3430000
18531,00060383125677,0060383000042,CA,0         ,2014-02-28 17:18:44.4030000
18536,00060383126063,0060383000042,CA,0         ,2014-02-28 17:18:44.7500000
18537,00060383126421,0060383000042,CA,0         ,2014-02-28 17:18:44.8230000
18567,00060383126438,0060383000042,CA,0         ,2014-02-28 17:18:46.8600000
18568,00060383126452,0060383000042,CA,0         ,2014-02-28 17:18:46.9300000
18593,00060383126469,0060383000042,CA,0         ,2014-02-28 17:18:48.4770000
18594,00060383126476,0060383000042,CA,0         ,2014-02-28 17:18:48.5600000
18613,00060383126483,0060383000042,CA,0         ,2014-02-28 17:18:49.8200000
32644,00060383126544,0060383000042,CA,0         ,2016-01-22 11:17:17.9730000
32653,00060383126551,0060383000042,CA,0         ,2016-01-22 11:17:19.2230000
18614,00060383126810,0060383000042,CA,0         ,2014-02-28 17:18:49.8870000
18630,00060383127084,0060383000042,CA,0         ,2014-02-28 17:19:06.6030000
18387,00060383127091,0060383000042,CA,0         ,2014-02-28 17:18:02.3100000
18388,00060383127107,0060383000042,CA,0         ,2014-02-28 17:18:02.3670000
18404,00060383127329,0060383000042,CA,0         ,2014-02-28 17:18:03.6770000
18405,00060383127688,0060383000042,CA,0         ,2014-02-28 17:18:03.7500000
18410,00060383127749,0060383000042,CA,0         ,2014-02-28 17:18:04.1630000
18411,00060383128173,0060383000042,CA,0         ,2014-02-28 17:18:04.2500000
18419,00060383129064,0060383000042,CA,0         ,2014-02-28 17:18:21.5530000
18420,00060383129088,0060383000042,CA,0         ,2014-02-28 17:18:21.6030000
18442,00060383129125,0060383000042,CA,0         ,2014-02-28 17:18:23.0670000
18443,00060383129217,0060383000042,CA,0         ,2014-02-28 17:18:23.1200000
18448,00060383129453,0060383000042,CA,0         ,2014-02-28 17:18:23.5030000
18449,00060383130039,0060383000042,CA,0         ,2014-02-28 17:18:23.5730000
18450,00060383130305,0060383000042,CA,0         ,2014-02-28 17:18:23.6400000
18451,00060383131234,0060383000042,CA,0         ,2014-02-28 17:18:23.6900000
18461,00060383131838,0060383000042,CA,0         ,2014-02-28 17:18:24.3270000
18462,00060383131845,0060383000042,CA,0         ,2014-02-28 17:18:24.3970000
18467,00060383131906,0060383000042,CA,0         ,2014-02-28 17:18:24.7300000
18468,00060383132538,0060383000042,CA,0         ,2014-02-28 17:18:24.7800000
18469,00060383132699,0060383000042,CA,0         ,2014-02-28 17:18:24.8500000
18470,00060383132781,0060383000042,CA,0         ,2014-02-28 17:18:24.9170000
18475,00060383132798,0060383000042,CA,0         ,2014-02-28 17:18:25.2230000
18476,00060383133139,0060383000042,CA,0         ,2014-02-28 17:18:25.2730000
18481,00060383133160,0060383000042,CA,0         ,2014-02-28 17:18:25.5970000
18482,00060383133214,0060383000042,CA,0         ,2014-02-28 17:18:25.6770000
18483,00060383134372,0060383000042,CA,0         ,2014-02-28 17:18:25.7270000
18484,00060383135430,0060383000042,CA,0         ,2014-02-28 17:18:25.7870000
18487,00060383135539,0060383000042,CA,0         ,2014-02-28 17:18:25.9570000
18488,00060383136284,0060383000042,CA,0         ,2014-02-28 17:18:26.0170000
31967,00060383137465,0060383000042,CA,0         ,2015-03-31 12:50:53.5970000
31968,00060383137472,0060383000042,CA,0         ,2015-03-31 12:50:53.6700000
31956,00060383137489,0060383000042,CA,0         ,2015-03-31 12:50:52.5830000
31969,00060383137496,0060383000042,CA,0         ,2015-03-31 12:50:53.7630000
32327,00060383141868,0060383000042,CA,0         ,2015-12-02 14:28:30.4630000
32938,00060383155872,0060383000042,CA,0         ,2016-06-27 15:23:43.0900000
18497,00060383365653,0060383000042,CA,0         ,2014-02-28 17:18:26.6400000
18498,00060383365837,0060383000042,CA,0         ,2014-02-28 17:18:26.7230000
18520,00060383365844,0060383000042,CA,0         ,2014-02-28 17:18:43.7500000
18521,00060383366513,0060383000042,CA,0         ,2014-02-28 17:18:43.8030000
18375,00060383367244,0060383000042,CA,0         ,2014-02-28 17:18:01.4570000
18385,00060383367701,0060383000042,CA,0         ,2014-02-28 17:18:02.1770000
18386,00060383368067,0060383000042,CA,0         ,2014-02-28 17:18:02.2400000
18400,00060383368210,0060383000042,CA,0         ,2014-02-28 17:18:03.3030000
18401,00060383368388,0060383000042,CA,0         ,2014-02-28 17:18:03.4100000
18408,00060383368906,0060383000042,CA,0         ,2014-02-28 17:18:04.0000000
18409,00060383368937,0060383000042,CA,0         ,2014-02-28 17:18:04.0870000
18414,00060383370084,0060383000042,CA,0         ,2014-02-28 17:18:04.5030000
18415,00060383370121,0060383000042,CA,0         ,2014-02-28 17:18:04.5930000
18423,00060383370480,0060383000042,CA,0         ,2014-02-28 17:18:21.7900000
18424,00060383371456,0060383000042,CA,0         ,2014-02-28 17:18:21.8500000
18429,00060383371463,0060383000042,CA,0         ,2014-02-28 17:18:22.1930000
18430,00060383371555,0060383000042,CA,0         ,2014-02-28 17:18:22.2600000
18433,00060383371609,0060383000042,CA,0         ,2014-02-28 17:18:22.5000000
18434,00060383371678,0060383000042,CA,0         ,2014-02-28 17:18:22.5570000
18435,00060383371746,0060383000042,CA,0         ,2014-02-28 17:18:22.6200000
18446,00060383371753,0060383000042,CA,0         ,2014-02-28 17:18:23.3600000
18447,00060383371876,0060383000042,CA,0         ,2014-02-28 17:18:23.4330000
18465,00060383373191,0060383000042,CA,0         ,2014-02-28 17:18:24.5930000
18466,00060383373337,0060383000042,CA,0         ,2014-02-28 17:18:24.6630000
18473,00060383374709,0060383000042,CA,0         ,2014-02-28 17:18:25.1170000
18474,00060383374716,0060383000042,CA,0         ,2014-02-28 17:18:25.1730000
18479,00060383374860,0060383000042,CA,0         ,2014-02-28 17:18:25.4770000
18480,00060383374877,0060383000042,CA,0         ,2014-02-28 17:18:25.5400000
18485,00060383375652,0060383000042,CA,0         ,2014-02-28 17:18:25.8400000
18486,00060383376147,0060383000042,CA,0         ,2014-02-28 17:18:25.9100000
18495,00060383376154,0060383000042,CA,0         ,2014-02-28 17:18:26.5130000
18496,00060383376253,0060383000042,CA,0         ,2014-02-28 17:18:26.5870000
18510,00060383376338,0060383000042,CA,0         ,2014-02-28 17:18:27.5730000
18511,00060383379674,0060383000042,CA,0         ,2014-02-28 17:18:27.6430000
18516,00060383379827,0060383000042,CA,0         ,2014-02-28 17:18:28.0030000
18517,00060383379889,0060383000042,CA,0         ,2014-02-28 17:18:28.0770000
18522,00060383379896,0060383000042,CA,0         ,2014-02-28 17:18:43.8630000
18439,00060383475208,0060383000042,CA,0         ,2014-02-28 17:18:22.8970000
18454,00060383501105,0060383000042,CA,0         ,2014-02-28 17:18:23.8500000
18455,00060383638863,0060383000042,CA,0         ,2014-02-28 17:18:23.9170000
18456,00060383638870,0060383000042,CA,0         ,2014-02-28 17:18:23.9830000
18457,00060383640323,0060383000042,CA,0         ,2014-02-28 17:18:24.0400000
18458,00060383640422,0060383000042,CA,0         ,2014-02-28 17:18:24.1200000
18463,00060383640538,0060383000042,CA,0         ,2014-02-28 17:18:24.4830000
18464,00060383640712,0060383000042,CA,0         ,2014-02-28 17:18:24.5430000
18491,00060383641573,0060383000042,CA,0         ,2014-02-28 17:18:26.2270000
18492,00060383641627,0060383000042,CA,0         ,2014-02-28 17:18:26.2800000
18501,00060383641634,0060383000042,CA,0         ,2014-02-28 17:18:26.9270000
18502,00060383641658,0060383000042,CA,0         ,2014-02-28 17:18:27.0000000
18508,00060383641665,0060383000042,CA,0         ,2014-02-28 17:18:27.4200000
18509,00060383641894,0060383000042,CA,0         ,2014-02-28 17:18:27.4970000
18524,00060383641900,0060383000042,CA,0         ,2014-02-28 17:18:43.9770000
18525,00060383642204,0060383000042,CA,0         ,2014-02-28 17:18:44.0300000
18546,00060383642211,0060383000042,CA,0         ,2014-02-28 17:18:45.3730000
18547,00060383642488,0060383000042,CA,0         ,2014-02-28 17:18:45.4370000
18559,00060383642501,0060383000042,CA,0         ,2014-02-28 17:18:46.1730000
18560,00060383642785,0060383000042,CA,0         ,2014-02-28 17:18:46.2400000
18569,00060383643164,0060383000042,CA,0         ,2014-02-28 17:18:46.9930000
18570,00060383643560,0060383000042,CA,0         ,2014-02-28 17:18:47.0730000
18577,00060383643706,0060383000042,CA,0         ,2014-02-28 17:18:47.5230000
18578,00060383643843,0060383000042,CA,0         ,2014-02-28 17:18:47.5930000
18579,00060383643867,0060383000042,CA,0         ,2014-02-28 17:18:47.6500000
18604,00060383643881,0060383000042,CA,0         ,2014-02-28 17:18:49.2300000
18605,00060383643904,0060383000042,CA,0         ,2014-02-28 17:18:49.2830000
18606,00060383643928,0060383000042,CA,0         ,2014-02-28 17:18:49.3630000
18619,00060383643942,0060383000042,CA,0         ,2014-02-28 17:19:05.9300000
18620,00060383643966,0060383000042,CA,0         ,2014-02-28 17:19:05.9730000
18621,00060383643980,0060383000042,CA,0         ,2014-02-28 17:19:06.0300000
18652,00060383644000,0060383000042,CA,0         ,2014-02-28 17:19:07.9300000
18653,00060383644024,0060383000042,CA,0         ,2014-02-28 17:19:07.9930000
18654,00060383644031,0060383000042,CA,0         ,2014-02-28 17:19:08.0530000
18680,00060383644055,0060383000042,CA,0         ,2014-02-28 17:19:09.7100000
18681,00060383644062,0060383000042,CA,0         ,2014-02-28 17:19:09.7600000
18682,00060383644079,0060383000042,CA,0         ,2014-02-28 17:19:09.8200000
18698,00060383644345,0060383000042,CA,0         ,2014-02-28 17:19:10.8830000
18699,00060383644352,0060383000042,CA,0         ,2014-02-28 17:19:10.9530000
18709,00060383644383,0060383000042,CA,0         ,2014-02-28 17:19:11.6100000
18441,00060383644697,0060383000042,CA,0         ,2014-02-28 17:18:23.0130000
18459,00060383645304,0060383000042,CA,0         ,2014-02-28 17:18:24.1900000
18460,00060383645335,0060383000042,CA,0         ,2014-02-28 17:18:24.2570000
18493,00060383645342,0060383000042,CA,0         ,2014-02-28 17:18:26.3400000
18494,00060383645397,0060383000042,CA,0         ,2014-02-28 17:18:26.4070000
18499,00060383645618,0060383000042,CA,0         ,2014-02-28 17:18:26.7900000
18500,00060383645724,0060383000042,CA,0         ,2014-02-28 17:18:26.8470000
18518,00060383645731,0060383000042,CA,0         ,2014-02-28 17:18:28.1400000
18519,00060383645748,0060383000042,CA,0         ,2014-02-28 17:18:43.6870000
18528,00060383646608,0060383000042,CA,0         ,2014-02-28 17:18:44.2270000
18529,00060383646738,0060383000042,CA,0         ,2014-02-28 17:18:44.2870000
